URL,Meta_HTML,Section,Time,Title
https://newyork.craigslist.org/mnh/fuo/d/leather-and-wood-ottoman/6357667558.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Lower East Side)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357667558"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 13:00,Leather and Wood Ottoman Coffee Table with drawer
https://newyork.craigslist.org/mnh/fuo/d/tommy-bahama-style-console/6357666692.html,"<span class=""result-meta"">
                <span class=""result-price"">$200</span>


                <span class=""result-hood""> (Lower East Side)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357666692"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,Tommy Bahama Style console table / bookcase / storage
https://newyork.craigslist.org/que/fuo/d/night-stand-delivery-extra/6354193929.html,"<span class=""result-meta"">
                <span class=""result-price"">$20</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6354193929"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,Night stand  (delivery extra)
https://newyork.craigslist.org/mnh/fuo/d/end-table-for-sale/6357666506.html,"<span class=""result-meta"">
                <span class=""result-price"">$30</span>


                <span class=""result-hood""> (Gramercy)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357666506"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,End Table for sale
https://newyork.craigslist.org/que/fuo/d/wood-kitchen-island-24-by-24/6355065873.html,"<span class=""result-meta"">
                <span class=""result-price"">$75</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6355065873"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,"Wood kitchen island 24"" by 24"" (delivery extra)"
https://newyork.craigslist.org/que/fuo/d/vintage-wood-side-table-end/6354982486.html,"<span class=""result-meta"">
                <span class=""result-price"">$40</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6354982486"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,Vintage wood side table end table (delivery extra)
https://newyork.craigslist.org/mnh/fuo/d/west-elm-dresser-looking-to/6348731943.html,"<span class=""result-meta"">
                <span class=""result-price"">$400</span>


                <span class=""result-hood""> (TriBeCa)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6348731943"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,West Elm Dresser- looking to sell ASAP
https://newyork.craigslist.org/que/fuo/d/large-wood-dining-table/6352226149.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6352226149"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,Large wood dining table
https://newyork.craigslist.org/que/fuo/d/small-night-stand-or-cabinet/6352225746.html,"<span class=""result-meta"">
                <span class=""result-price"">$10</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6352225746"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:59,Small night stand or cabinet (delivery extra)
https://newyork.craigslist.org/que/fuo/d/small-4-drawer-wood-dresser/6354977062.html,"<span class=""result-meta"">
                <span class=""result-price"">$40</span>


                <span class=""result-hood""> (woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6354977062"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,Small 4 drawer wood dresser Drawers working (delivery extra)
https://newyork.craigslist.org/brk/fuo/d/new-queen-futon-black-metal/6357647795.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357647795"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,New Queen Futon (Black) Metal Frame
https://newyork.craigslist.org/que/fuo/d/wood-cabinet-with-shelves-and/6352226767.html,"<span class=""result-meta"">
                <span class=""result-price"">$65</span>


                <span class=""result-hood""> (Woodside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6352226767"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,Wood cabinet with shelves and wheels kitchen cabinet
https://newyork.craigslist.org/brk/fuo/d/vintage-end-table-smoked/6349944727.html,"<span class=""result-meta"">
                <span class=""result-price"">$40</span>


                <span class=""result-hood""> (Sunset Park)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6349944727"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,"Vintage End Table, Smoked Glass and Metal"
https://newyork.craigslist.org/brk/fuo/d/brimnes-bedframe-minnesund/6357664972.html,"<span class=""result-meta"">
                <span class=""result-price"">$450</span>


                <span class=""result-hood""> (Clinton Hill)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664972"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,"BRIMNES Bedframe + Minnesund mattress, Less than 1 yr old, Slept on 2x"
https://newyork.craigslist.org/brk/fuo/d/two-mid-century-modern-chairs/6357664706.html,"<span class=""result-meta"">
                <span class=""result-price"">$300</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664706"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,"TWO Mid Century Modern chairs, Bramin, Teak, Denmark, Modell 77"
https://newyork.craigslist.org/brk/fuo/d/free-delivery-gorgeous-pier-1/6357664640.html,"<span class=""result-meta"">
                <span class=""result-price"">$225</span>


                <span class=""result-hood""> (Williamsburg)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664640"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,*Free Delivery* Gorgeous Pier 1 Mirrored Dresser w/ Custom Shelf
https://newyork.craigslist.org/mnh/fud/d/raymour-flanigan-green-sofa/6357664746.html,"<span class=""result-meta"">
                <span class=""result-price"">$199</span>


                <span class=""result-hood""> (Union Square)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664746"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,Raymour & Flanigan Green Sofa (Originally 800)
https://newyork.craigslist.org/wch/fuo/d/pair-of-beautiful-lamps-green/6357664526.html,"<span class=""result-meta"">
                <span class=""result-price"">$95</span>


                <span class=""result-hood""> (Pelham, NY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664526"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,Pair of beautiful lamps - green / jade / Asian / bedroom
https://newyork.craigslist.org/mnh/fuo/d/new-blue-plant-stand/6357664309.html,"<span class=""result-meta"">
                <span class=""result-price"">$20</span>


                <span class=""result-hood""> (Harlem / Morningside)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357664309"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:58,New!!! Blue Plant Stand
https://newyork.craigslist.org/mnh/fuo/d/window-security-gate-for-fire/6357636116.html,"<span class=""result-meta"">


                <span class=""result-hood""> (Inwood-215th)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357636116"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:57,Window Security Gate for Fire Escape
https://newyork.craigslist.org/mnh/fuo/d/mid-century-style-coffee-table/6357662888.html,"<span class=""result-meta"">
                <span class=""result-price"">$150</span>


                <span class=""result-hood""> (East Village)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357662888"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:57,Mid-Century Style Coffee Table
https://newyork.craigslist.org/brk/fuo/d/reduced-fuzzy-bean-bag-chair/6346390145.html,"<span class=""result-meta"">
                <span class=""result-price"">$20</span>


                <span class=""result-hood""> (Gramercy)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6346390145"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:57,REDUCED-Fuzzy Bean Bag Chair- Dark  Grey
https://newyork.craigslist.org/brk/fuo/d/retro-1950s-chrome-red-diner/6357662418.html,"<span class=""result-meta"">
                <span class=""result-price"">$80</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357662418"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:57,Retro 1950s chrome red diner chair (set of 2) OBO
https://newyork.craigslist.org/jsy/fuo/d/white-wood-dining-room-set/6327399145.html,"<span class=""result-meta"">
                <span class=""result-price"">$4640</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6327399145"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:57,White wood dining room set
https://newyork.craigslist.org/brk/fuo/d/charlotte-perriand-les-arcs/6357662184.html,"<span class=""result-meta"">
                <span class=""result-price"">$300</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357662184"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,"Charlotte Perriand ""Les Arcs"" Tan Leather Chair (ABC) OBO"
https://newyork.craigslist.org/lgi/fuo/d/vintage-singer-sewing-machine/6323617704.html,"<span class=""result-meta"">
                <span class=""result-price"">$250</span>


                <span class=""result-hood""> (NASSAU COUNTY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6323617704"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,VINTAGE SINGER SEWING MACHINE
https://newyork.craigslist.org/jsy/fuo/d/recliner-leather-3-piece/6340604936.html,"<span class=""result-meta"">
                <span class=""result-price"">$3474</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6340604936"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,Recliner leather 3 piece living set
https://newyork.craigslist.org/mnh/fuo/d/roundhill-furniture-fernanda/6357661717.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Upper West Side)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357661717"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,Roundhill Furniture Fernanda Fabric Sofa (Retail Value: $345)
https://newyork.craigslist.org/lgi/fuo/d/oak-tables/6327730274.html,"<span class=""result-meta"">
                <span class=""result-price"">$70</span>


                <span class=""result-hood""> (NASSAU COUNTY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6327730274"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,OAK TABLES
https://newyork.craigslist.org/mnh/fuo/d/white-bone-colored-tufted/6357661514.html,"<span class=""result-meta"">
                <span class=""result-price"">$225</span>


                <span class=""result-hood""> (Upper East Side)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357661514"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:56,White/Bone Colored Tufted Leather Sofa
https://newyork.craigslist.org/brk/fuo/d/babyletto-mercer-3-in-1/6357660188.html,"<span class=""result-meta"">
                <span class=""result-price"">$120</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357660188"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:55,babyletto Mercer 3-in-1 Convertible Crib
https://newyork.craigslist.org/brk/fuo/d/antique-wood-farmhouse-dining/6350134366.html,"<span class=""result-meta"">
                <span class=""result-price"">$285</span>


                <span class=""result-hood""> (Crown Heights)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6350134366"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:55,Antique Wood Farmhouse Dining Table with Orig Green Milk Paint
https://newyork.craigslist.org/mnh/fuo/d/tv-cabinet-media-center-one/6357659466.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Union Square)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357659466"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:55,TV Cabinet // Media Center - ONE OF A KIND! -- Custom Built
https://newyork.craigslist.org/que/fuo/d/moving-sale/6357659068.html,"<span class=""result-meta"">


                <span class=""result-hood""> (Long Island City)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357659068"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:55,Moving Sale
https://newyork.craigslist.org/brk/fuo/d/beautiful-6ft-tall-throne/6357658103.html,"<span class=""result-meta"">
                <span class=""result-price"">$1199</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357658103"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:54,Beautiful 6ft. tall throne chair
https://newyork.craigslist.org/brx/fuo/d/used-moving-dollies-moving/6330458471.html,"<span class=""result-meta"">



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6330458471"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:54,USED MOVING DOLLIES/MOVING BLANKETS
https://newyork.craigslist.org/que/fuo/d/office-desks-6-draws-like-new/6327197029.html,"<span class=""result-meta"">
                <span class=""result-price"">$120</span>


                <span class=""result-hood""> (QUEENS/BROOKLYN BORDER)</span>

                <span class=""result-tags"">
                    <span class=""maptag"" data-pid=""6327197029"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:54,OFFICE DESKS 6 DRAWS LIKE NEW
https://newyork.craigslist.org/mnh/fuo/d/beautiful-modani-floor-lamp/6351289949.html,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (West Village)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6351289949"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:54,Beautiful Modani Floor Lamp - $100
https://newyork.craigslist.org/mnh/fuo/d/eames-style-management-chair/6346376235.html,"<span class=""result-meta"">
                <span class=""result-price"">$45</span>


                <span class=""result-hood""> (Gramercy)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6346376235"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",new york - furniture,2017-10-23 12:54,Eames Style Management Chair
