URL,Time,Address,Title
https://newyork.craigslist.org/brk/fuo/d/gorgeous-italian-modern-sofa/6338016497.html,2017-10-23 11:21,"<span class=""result-meta"">
                <span class=""result-price"">$1099</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6338016497"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Gorgeous Italian modern sofa
https://newyork.craigslist.org/brk/fuo/d/gorgeous-italian-crystal/6338022839.html,2017-10-23 11:21,"<span class=""result-meta"">


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6338022839"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Gorgeous Italian crystal chandelier
https://newyork.craigslist.org/brk/fuo/d/gorgeous-6ft-tall-double-seat/6348418080.html,2017-10-23 11:21,"<span class=""result-meta"">
                <span class=""result-price"">$1499</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6348418080"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Gorgeous 6ft. tall double seat throne chair
https://newyork.craigslist.org/mnh/fuo/d/pair-real-wood-high-end-bar/6351409856.html,2017-10-23 11:21,"<span class=""result-meta"">
                <span class=""result-price"">$125</span>


                <span class=""result-hood""> (Chelsea)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6351409856"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",PAIR- Real wood high end bar or kitchen stools/chairs dark walnut finish
https://newyork.craigslist.org/mnh/fuo/d/black-wooden-chairs/6324333268.html,2017-10-23 11:21,"<span class=""result-meta"">
                <span class=""result-price"">$10</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6324333268"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Black Wooden Chairs
https://newyork.craigslist.org/mnh/fuo/d/black-wooden-chairs/6352310889.html,2017-10-23 11:20,"<span class=""result-meta"">
                <span class=""result-price"">$10</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6352310889"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Black Wooden Chairs
https://newyork.craigslist.org/mnh/fuo/d/woodgrain-foam-rubber-floor/6357490917.html,2017-10-23 11:20,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Chelsea)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357490917"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Woodgrain Foam Rubber Floor Tiles - 100 sq. ft - Trade Show Must Have!
https://newyork.craigslist.org/stn/fuo/d/farmhouse-table-and-chairs/6357490869.html,2017-10-23 11:20,"<span class=""result-meta"">
                <span class=""result-price"">$550</span>


                <span class=""result-hood""> (Staten Island)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357490869"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Farmhouse table and chairs
https://newyork.craigslist.org/brk/fuo/d/chadhaus-artisan-full-size/6357490834.html,2017-10-23 11:20,"<span class=""result-meta"">
                <span class=""result-price"">$1400</span>


                <span class=""result-hood""> (Ft greene)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357490834"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Chadhaus artisan full size platform bed frame bddw sawkille wood
https://newyork.craigslist.org/mnh/fuo/d/memory-foam-pillow-ikea/6357490172.html,2017-10-23 11:20,"<span class=""result-meta"">
                <span class=""result-price"">$20</span>


                <span class=""result-hood""> (Upper East Side)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357490172"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Memory foam pillow IKEA Bandblad
https://newyork.craigslist.org/mnh/fuo/d/hanger-holder-and-free-40/6321127744.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$15</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6321127744"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Hanger Holder and Free 40 Hangers
https://newyork.craigslist.org/brk/fuo/d/herman-miller-setu-side/6354199435.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$300</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6354199435"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Herman Miller Setu Side / Office Chair
https://newyork.craigslist.org/mnh/fuo/d/hand-painted-shabby-chic/6357383069.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$599</span>


                <span class=""result-hood""> (FREE DELIVERY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357383069"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Hand painted shabby chic solid wood Large Dresser
https://newyork.craigslist.org/fct/fuo/d/beautiful-gold-frame-mirror/6353477675.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$2000</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6353477675"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beautiful Gold Frame Mirror 89 inches Tall and 66 inches wide
https://newyork.craigslist.org/mnh/fuo/d/vittsjo-ikea-bookshelves/6357488535.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$20</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357488535"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Vittsjo IKEA bookshelves
https://newyork.craigslist.org/mnh/fuo/d/hanger-holder-and-free-40/6329885249.html,2017-10-23 11:19,"<span class=""result-meta"">
                <span class=""result-price"">$15</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6329885249"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Hanger Holder and Free 40 Hangers
https://newyork.craigslist.org/brk/fud/d/pottery-barn-media-cabinet/6357488287.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$420</span>


                <span class=""result-hood""> (Prospect Park South)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357488287"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Pottery Barn Media Cabinet (Originally 1400)
https://newyork.craigslist.org/mnh/fuo/d/vintage-dresser/6357488138.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$350</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357488138"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Vintage dresser
https://newyork.craigslist.org/que/fuo/d/bed-rug-air-purifier-dresser/6357487988.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (Astoria)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357487988"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","Bed, Rug, Air Purifier, Dresser, Desk, BOSE Speakers, Lamp, and Fancy"
https://newyork.craigslist.org/brk/fuo/d/beautiful-6ft-tall-throne/6338009433.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$1199</span>


                <span class=""result-hood""> (Brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6338009433"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beautiful 6ft. tall throne chair
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6320261217.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6320261217"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6320261481.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6320261481"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6320261609.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6320261609"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6320261733.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6320261733"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/mnh/fuo/d/westelm-rochester-couch/6351716153.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$600</span>


                <span class=""result-hood""> (Midtown East)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6351716153"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",WESTELM Rochester couch
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6349647910.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6349647910"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/mnh/fuo/d/beige-upholstered-desk-chair/6352311054.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (Midtown)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6352311054"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Beige Upholstered Desk Chair
https://newyork.craigslist.org/wch/fuo/d/glass-door-cabinet-for/6357486751.html,2017-10-23 11:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>


                <span class=""result-hood""> (White Plains)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357486751"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","Glass door cabinet for electronic, / tv or other. Wheels."
https://newyork.craigslist.org/que/fuo/d/huge-54-raised-oil-painting/6320508706.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$200</span>


                <span class=""result-hood""> (Bayside /Flushing)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6320508706"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","★ Huge 54"" RAISED Oil Painting Signed C Berolt"
https://newyork.craigslist.org/mnh/fuo/d/klipsch-hd-home-theatre/6340257086.html,2017-10-23 11:17,"<span class=""result-meta"">


                <span class=""result-hood""> (Murray Hill)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6340257086"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Klipsch HD Home Theatre Speaker System
https://newyork.craigslist.org/brk/fuo/d/reclaimed-wood-barrel-side/6318670394.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Ditmas Park)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6318670394"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Reclaimed Wood Barrel Side Table
https://newyork.craigslist.org/mnh/fuo/d/modern-decor/6343455113.html,2017-10-23 11:17,"<span class=""result-meta"">


                <span class=""result-hood""> (Murray Hill)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6343455113"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Modern Decor
https://newyork.craigslist.org/wch/fuo/d/living-room-or-family-room/6353815275.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$200</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6353815275"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Living room or Family room chairs 2 pc -- New gorgeous
https://newyork.craigslist.org/wch/fuo/d/sealy-pillow-top-mattress-box/6330118370.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$500</span>


                <span class=""result-hood""> (Larchmont)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6330118370"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","Sealy Pillow Top Mattress, Box Spring, Head and Foot Boards"
https://newyork.craigslist.org/wch/fuo/d/computer-or-coffee-table-very/6353812727.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (White Plains)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6353812727"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Computer or Coffee table. Very attractive.  Height adjustable.
https://newyork.craigslist.org/brk/fuo/d/mid-century-bar-cabinet/6348240788.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$400</span>


                <span class=""result-hood""> (Ditmas Park)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6348240788"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Mid-Century Bar Cabinet
https://newyork.craigslist.org/mnh/fuo/d/yamaha-rx-vchannel-network-av/6344357694.html,2017-10-23 11:17,"<span class=""result-meta"">


                <span class=""result-hood""> (Murray Hill)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6344357694"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",Yamaha RX-V671 7.1- Channel Network AV Receiver-
https://newyork.craigslist.org/wch/fuo/d/new-beatiful-4-pc-dining-room/6353810748.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$120</span>


                <span class=""result-hood""> (White Plains)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6353810748"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",New beatiful 4 pc Dining room Chairs -- ivory color leatherette
https://newyork.craigslist.org/brk/fuo/d/new-handsome-accent-chair-in/6334936948.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$45</span>


                <span class=""result-hood""> (All of NYC)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6334936948"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",NEW Handsome Accent Chair in Taupe Microfiber Upholstery
https://newyork.craigslist.org/brk/fuo/d/queen-platform-storage-21270/6357428915.html,2017-10-23 11:17,"<span class=""result-meta"">
                <span class=""result-price"">$259</span>


                <span class=""result-hood""> (brooklyn)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357428915"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",___ QUEEN PLATFORM W/storage #21270
